0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	105	105	105	105	105	105	105
0	0	105	105	105	105	105	105	105
0	0	105	105	105	105	105	105	105
0	0	105	105	105	105	105	105	105
0	0	105	105	105	105	105	105	105
0	0	105	105	105	110	110	110	110
0	0	105	105	105	110	110	110	110
0	0	105	105	105	110	110	110	110
0	0	105	105	105	110	110	110	110
0	0	105	105	105	110	110	110	110
0	0	105	105	105	110	115	115	115
0	0	105	105	105	110	115	115	115
0	0	105	105	105	110	115	115	115
0	0	105	105	105	110	115	115	115
0	0	105	105	105	110	115	115	115
0	0	105	105	105	110	115	115	115
0	0	105	105	105	110	115	115	115
0	0	105	105	105	110	115	115	115
0	0	105	105	105	110	115	115	115
0	0	105	105	105	110	115	115	115
0	0	105	105	105	110	115	115	115
0	0	105	105	105	110	115	115	115
0	0	105	105	105	110	115	115	115
0	0	105	105	105	110	115	115	115
0	0	105	105	105	110	115	115	115
0	0	105	105	105	110	115	115	115
0	0	105	105	105	110	115	115	115
0	0	105	105	105	110	115	115	115
0	0	105	105	105	110	115	115	115
0	0	105	105	105	110	115	115	115
0	0	105	105	105	110	115	115	115
0	0	105	105	105	110	115	115	115
0	0	105	105	105	110	115	115	115
0	0	105	105	105	110	115	115	115
0	0	105	105	105	110	115	115	115
0	0	105	105	105	110	115	115	115
0	0	105	105	105	110	115	115	115
0	0	105	105	105	110	115	115	115
0	0	105	105	105	110	115	115	115
0	0	105	105	105	110	115	115	115
145	145	145	145	145	145	145	145	145
145	145	145	145	145	145	145	145	145
145	145	145	145	145	145	145	145	145
145	145	145	145	145	145	145	145	145
145	145	145	145	145	145	145	145	145
145	145	145	145	145	145	145	145	145
145	145	145	145	145	145	145	145	145
145	145	145	145	145	145	145	145	145
145	145	145	145	145	145	145	145	145
145	145	145	145	145	145	145	145	145
145	145	145	145	145	145	145	145	145
145	145	145	145	145	145	145	145	145
145	145	145	145	145	145	145	145	145
145	145	145	145	145	145	145	145	145
145	145	145	145	145	145	145	145	145
145	160	160	160	160	160	160	160	160
145	160	160	160	160	160	160	160	160
145	160	160	160	160	160	160	160	160
145	160	160	160	160	160	160	160	160
145	160	160	160	160	160	160	160	160
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	165
145	160	160	165	165	165	165	165	210
145	160	160	165	165	165	165	165	210
145	160	160	165	165	165	165	165	210
145	160	160	165	165	165	165	165	210
145	160	160	165	165	165	165	165	210
145	160	160	165	165	215	215	215	215
145	160	160	165	165	215	215	215	215
145	160	160	165	165	215	215	215	215
145	160	160	165	165	215	215	215	215
145	160	160	165	165	215	215	215	215
145	160	160	165	165	215	220	220	220
145	160	160	165	165	215	220	220	220
145	160	160	165	165	215	220	220	220
145	160	160	165	165	215	220	220	220
145	160	160	165	165	215	220	220	220
145	160	160	165	165	215	225	225	225
145	160	160	165	165	215	225	225	225
145	160	160	165	165	215	225	225	225
145	160	160	165	165	215	225	225	225
145	160	160	165	165	215	225	225	225
145	160	160	165	165	215	225	225	225
145	160	160	165	165	215	225	225	225
145	160	160	165	165	215	225	225	225
145	160	160	165	165	215	225	225	225
145	160	160	165	165	215	225	225	225
145	160	160	165	165	215	225	225	225
145	160	160	165	165	215	225	225	225
145	160	160	165	165	215	225	225	225
145	160	160	165	165	215	225	225	225
145	160	160	165	165	215	225	225	225
145	160	160	165	165	215	225	225	225
145	160	160	165	165	215	225	225	225
145	160	160	165	165	215	225	225	225
145	160	160	165	165	215	225	225	225
145	160	160	165	165	215	225	225	225
145	160	160	165	165	215	225	225	225
145	160	160	165	165	215	225	225	225
145	160	160	165	165	215	225	225	225
145	160	160	165	165	215	225	225	225
145	160	160	165	165	215	225	225	225
145	160	250	250	250	250	250	250	250
145	160	250	250	250	250	250	250	250
145	160	250	250	250	250	250	250	250
145	160	250	250	250	250	250	250	250
145	160	250	250	250	250	250	250	250
145	160	250	250	250	255	255	255	255
145	160	250	250	250	255	255	255	255
145	160	250	250	250	255	255	255	255
145	160	250	250	250	255	255	255	255
145	160	250	250	250	255	255	255	255
145	160	250	250	250	255	260	260	260
145	160	250	250	250	255	260	260	260
145	160	250	250	250	255	260	260	260
145	160	250	250	250	255	260	260	260
145	160	250	250	250	255	260	260	260
145	160	265	265	265	265	265	265	265
145	160	265	265	265	265	265	265	265
145	160	265	265	265	265	265	265	265
145	160	265	265	265	265	265	265	265
145	160	265	265	265	265	265	265	265
145	160	265	270	270	270	270	270	270
145	160	265	270	270	270	270	270	270
145	160	265	270	270	270	270	270	270
145	160	265	270	270	270	270	270	270
145	160	265	270	270	270	270	270	270
145	160	265	270	270	275	275	275	275
145	160	265	270	270	275	275	275	275
145	160	265	270	270	275	275	275	275
145	160	265	270	270	275	275	275	275
145	160	265	270	270	275	275	275	275
145	160	265	270	270	275	280	280	280
145	160	265	270	270	275	280	280	280
145	160	265	270	270	275	280	280	280
145	160	265	270	270	275	280	280	280
145	160	265	270	270	275	280	280	280
145	160	265	270	285	285	285	285	285
145	160	265	270	285	285	285	285	285
145	160	265	270	285	285	285	285	285
145	160	265	270	285	285	285	285	285
145	160	265	270	285	285	285	285	285
145	160	265	270	285	285	285	285	285
145	160	265	270	285	285	285	285	285
145	160	265	270	285	285	285	285	285
145	160	265	270	285	285	285	285	285
145	160	265	270	285	285	285	285	285
145	160	265	270	285	285	285	285	285
145	160	265	270	285	285	285	285	285
145	160	265	270	285	285	285	285	285
145	160	265	270	285	285	285	285	285
145	160	265	270	285	285	285	285	285
145	160	265	270	285	285	285	285	285
145	160	265	270	285	285	285	285	285
145	160	265	270	285	285	285	285	285
145	160	265	270	285	285	285	285	285
145	160	265	270	285	285	285	285	285
145	305	305	305	305	305	305	305	305
145	305	305	305	305	305	305	305	305
145	305	305	305	305	305	305	305	305
145	305	305	305	305	305	305	305	305
145	305	305	305	305	305	305	305	305
145	305	305	310	310	310	310	310	310
145	305	305	310	310	310	310	310	310
145	305	305	310	310	310	310	310	310
145	305	305	310	310	310	310	310	310
145	305	305	310	310	310	310	310	310
145	305	305	310	310	310	310	310	315
145	305	305	310	310	310	310	310	315
145	305	305	310	310	310	310	310	315
145	305	305	310	310	310	310	310	315
145	305	305	310	310	310	310	310	315
